State Name,State Code,City/Town,Postcode,Suburb,PropertyMedianValue,Updated Year,Updated Month,SuburbAltKey
New South Wales,NSW,Sydney,2571,Buxton,720000,2017,6,2977
New South Wales,NSW,Sydney,2571,Couridjah,720000,2017,6,2978
New South Wales,NSW,Sydney,2571,Maldon,720000,2017,6,2979
New South Wales,NSW,Sydney,2571,Mowbray Park,720000,2017,6,2980
New South Wales,NSW,Sydney,2571,Picton,720000,2017,6,2981
New South Wales,NSW,Sydney,2571,Razorback,720000,2017,6,2982
New South Wales,NSW,Sydney,2571,Wilton,720000,2017,6,2983
New South Wales,NSW,Sydney,2572,Lakesland,681000,2017,6,2984
New South Wales,NSW,Sydney,2572,Thirlmere,681000,2017,6,2985
New South Wales,NSW,Sydney,2573,Tahmoor,600000,2017,6,2986
New South Wales,NSW,Sydney,2574,Avon,755000,2017,6,2987
New South Wales,NSW,Sydney,2574,Bargo,755000,2017,6,2988
New South Wales,NSW,Sydney,2574,Pheasants Nest,755000,2017,6,2989
New South Wales,NSW,Sydney,2574,Yanderra,755000,2017,6,2990
New South Wales,NSW,Sydney,2575,Alpine,695000,2017,6,2991
New South Wales,NSW,Sydney,2575,Aylmerton,695000,2017,6,2992
New South Wales,NSW,Sydney,2575,Braemar,695000,2017,6,2993
New South Wales,NSW,Sydney,2575,Bullio,695000,2017,6,2994
New South Wales,NSW,Sydney,2575,Colo Vale,695000,2017,6,2995
New South Wales,NSW,Sydney,2575,High Range,695000,2017,6,2996
New South Wales,NSW,Sydney,2575,Hill Top,695000,2017,6,2997
New South Wales,NSW,Sydney,2575,Joadja,695000,2017,6,2998
New South Wales,NSW,Sydney,2575,Mandemar,695000,2017,6,2999
New South Wales,NSW,Sydney,2575,Mittagong,695000,2017,6,3000
New South Wales,NSW,Sydney,2575,Mount Lindsey,695000,2017,6,3001
New South Wales,NSW,Sydney,2575,Wattle Ridge,695000,2017,6,3002
New South Wales,NSW,Sydney,2575,Welby,695000,2017,6,3003
New South Wales,NSW,Sydney,2575,Willow Vale,695000,2017,6,3004
New South Wales,NSW,Sydney,2575,Woodlands,695000,2017,6,3005
New South Wales,NSW,Sydney,2575,Yerrinbool,695000,2017,6,3006
New South Wales,NSW,Sydney,2576,Bong Bong,1135560,2017,6,3007
New South Wales,NSW,Sydney,2576,Bowral,1135560,2017,6,3008
New South Wales,NSW,Sydney,2576,Burradoo,1135560,2017,6,3009
New South Wales,NSW,Sydney,2576,East Bowral,1135560,2017,6,3010
New South Wales,NSW,Sydney,2576,East Kangaloon,1135560,2017,6,3011
New South Wales,NSW,Sydney,2576,Glenquarry,1135560,2017,6,3012
New South Wales,NSW,Sydney,2576,Kangaloon,1135560,2017,6,3013
New South Wales,NSW,Sydney,2577,Avoca,753000,2017,6,3014
New South Wales,NSW,Sydney,2577,Bangadilly,753000,2017,6,3015
New South Wales,NSW,Sydney,2577,Barren Grounds,753000,2017,6,3016
New South Wales,NSW,Sydney,2577,Barrengarry,753000,2017,6,3017
New South Wales,NSW,Sydney,2577,Beaumont,753000,2017,6,3018
New South Wales,NSW,Sydney,2577,Belanglo,753000,2017,6,3019
New South Wales,NSW,Sydney,2577,Berrima,753000,2017,6,3020
New South Wales,NSW,Sydney,2577,Burrawang,753000,2017,6,3021
New South Wales,NSW,Sydney,2577,Calwalla,753000,2017,6,3022
New South Wales,NSW,Sydney,2577,Canyonleigh,753000,2017,6,3023
New South Wales,NSW,Sydney,2577,Carrington Falls,753000,2017,6,3024
New South Wales,NSW,Sydney,2577,Fitzroy Falls,753000,2017,6,3025
New South Wales,NSW,Sydney,2577,Kangaroo Valley,753000,2017,6,3026
New South Wales,NSW,Sydney,2577,Knights Hill,753000,2017,6,3027
New South Wales,NSW,Sydney,2577,Macquarie Pass,753000,2017,6,3028
New South Wales,NSW,Sydney,2577,Manchester Square,753000,2017,6,3029
New South Wales,NSW,Sydney,2577,Medway,753000,2017,6,3030
New South Wales,NSW,Sydney,2577,Meryla,753000,2017,6,3031
New South Wales,NSW,Sydney,2577,Moss Vale,753000,2017,6,3032
New South Wales,NSW,Sydney,2577,Mount Murray,753000,2017,6,3033
New South Wales,NSW,Sydney,2577,Myra Vale,753000,2017,6,3034
New South Wales,NSW,Sydney,2577,New Berrima,753000,2017,6,3035
New South Wales,NSW,Sydney,2577,Paddys River,753000,2017,6,3036
New South Wales,NSW,Sydney,2577,Pheasant Ground,753000,2017,6,3037
New South Wales,NSW,Sydney,2577,Robertson,753000,2017,6,3038
New South Wales,NSW,Sydney,2577,Sutton Forest,753000,2017,6,3039
New South Wales,NSW,Sydney,2577,Upper Kangaroo River,753000,2017,6,3040
New South Wales,NSW,Sydney,2577,Upper Kangaroo Valley,753000,2017,6,3041
New South Wales,NSW,Sydney,2577,Werai,753000,2017,6,3042
New South Wales,NSW,Sydney,2577,Wildes Meadow,753000,2017,6,3043
New South Wales,NSW,Sydney,2577,Yarrunga,753000,2017,6,3044
New South Wales,NSW,Sydney,2578,Bundanoon,680000,2017,6,3045
New South Wales,NSW,Sydney,2579,Big Hill,640000,2017,6,3046
New South Wales,NSW,Sydney,2579,Brayton,640000,2017,6,3047
New South Wales,NSW,Sydney,2579,Exeter,640000,2017,6,3048
New South Wales,NSW,Sydney,2579,Marulan,640000,2017,6,3049
New South Wales,NSW,Sydney,2579,Marulan South,640000,2017,6,3050
New South Wales,NSW,Sydney,2579,Penrose,640000,2017,6,3051
New South Wales,NSW,Sydney,2579,Tallong,640000,2017,6,3052
New South Wales,NSW,Sydney,2579,Wingello,640000,2017,6,3053
New South Wales,NSW,Sydney,2580,Bannaby,418630,2017,6,3054
New South Wales,NSW,Sydney,2580,Bannister,418630,2017,6,3055
New South Wales,NSW,Brisbane,2580,Brisbane Grove,418630,2017,6,3056
New South Wales,NSW,Sydney,2580,Bungonia,418630,2017,6,3057
New South Wales,NSW,Sydney,2580,Currawang,418630,2017,6,3058
New South Wales,NSW,Sydney,2580,Golspie,418630,2017,6,3059
New South Wales,NSW,Goulburn,2580,Goulburn,418630,2017,6,3060
New South Wales,NSW,Goulburn,2580,Goulburn North,418630,2017,6,3061
New South Wales,NSW,Sydney,2580,Greenwich Park,418630,2017,6,3062
New South Wales,NSW,Sydney,2580,Gundary,418630,2017,6,3063
New South Wales,NSW,Sydney,2580,Jerrong,418630,2017,6,3064
New South Wales,NSW,Sydney,2580,Kingsdale,418630,2017,6,3065
New South Wales,NSW,Bathurst,2580,Lake Bathurst,418630,2017,6,3066
New South Wales,NSW,Sydney,2580,Leighwood,418630,2017,6,3067
New South Wales,NSW,Sydney,2580,Mayfield,418630,2017,6,3068
New South Wales,NSW,Sydney,2580,Mcalister,418630,2017,6,3069
New South Wales,NSW,Sydney,2580,Middle Arm,418630,2017,6,3070
New South Wales,NSW,Sydney,2580,Mount Fairy,418630,2017,6,3071
New South Wales,NSW,Sydney,2580,Mount Rae,418630,2017,6,3072
New South Wales,NSW,Sydney,2580,Mummel,418630,2017,6,3073
New South Wales,NSW,Sydney,2580,Parkesbourne,418630,2017,6,3074
New South Wales,NSW,Sydney,2580,Quialigo,418630,2017,6,3075
New South Wales,NSW,Sydney,2580,Roslyn,418630,2017,6,3076
New South Wales,NSW,Sydney,2580,Run-O-Waters,418630,2017,6,3077
New South Wales,NSW,Sydney,2580,Tarago,418630,2017,6,3078
New South Wales,NSW,Sydney,2580,Taralga,418630,2017,6,3079
New South Wales,NSW,Sydney,2580,Tarlo,418630,2017,6,3080
New South Wales,NSW,Sydney,2580,Tirrannaville,418630,2017,6,3081
New South Wales,NSW,Sydney,2580,Towrang,418630,2017,6,3082
New South Wales,NSW,Sydney,2580,Wayo,418630,2017,6,3083
New South Wales,NSW,Sydney,2580,Wiarborough,418630,2017,6,3084
New South Wales,NSW,Sydney,2580,Windellama,418630,2017,6,3085
New South Wales,NSW,Sydney,2580,Wombeyan Caves,418630,2017,6,3086
New South Wales,NSW,Sydney,2580,Woodhouselee,418630,2017,6,3087
New South Wales,NSW,Sydney,2580,Wowagin,418630,2017,6,3088
New South Wales,NSW,Sydney,2580,Yalbraith,418630,2017,6,3089
New South Wales,NSW,Sydney,2580,Yarra,418630,2017,6,3090
New South Wales,NSW,Sydney,2581,Bellmount Forest,0,2017,6,3091
New South Wales,NSW,Sydney,2581,Bevendale,0,2017,6,3092
New South Wales,NSW,Sydney,2581,Biala,0,2017,6,3093
New South Wales,NSW,Sydney,2581,Blakney Creek,0,2017,6,3094
New South Wales,NSW,Sydney,2581,Breadalbane,0,2017,6,3095
New South Wales,NSW,Sydney,2581,Broadway,0,2017,6,3096
New South Wales,NSW,Sydney,2581,Collector,0,2017,6,3097
New South Wales,NSW,Sydney,2581,Cullerin,0,2017,6,3098
New South Wales,NSW,Sydney,2581,Dalton,0,2017,6,3099
New South Wales,NSW,Sydney,2581,Gunning,0,2017,6,3100
New South Wales,NSW,Sydney,2581,Gurrundah,0,2017,6,3101
New South Wales,NSW,Sydney,2581,Lade Vale,0,2017,6,3102
New South Wales,NSW,Sydney,2581,Lake George,0,2017,6,3103
New South Wales,NSW,Sydney,2581,Lerida,0,2017,6,3104
New South Wales,NSW,Sydney,2581,Merrill,0,2017,6,3105
New South Wales,NSW,Sydney,2581,Oolong,0,2017,6,3106
New South Wales,NSW,Sydney,2581,Wollogorang,0,2017,6,3107
New South Wales,NSW,Sydney,2582,Bango,472000,2017,6,3108
New South Wales,NSW,Sydney,2582,Berremangra,472000,2017,6,3109
New South Wales,NSW,Sydney,2582,Boambolo,472000,2017,6,3110
New South Wales,NSW,Sydney,2582,Bookham,472000,2017,6,3111
New South Wales,NSW,Sydney,2582,Bowning,472000,2017,6,3112
New South Wales,NSW,Sydney,2582,Burrinjuck,472000,2017,6,3113
New South Wales,NSW,Sydney,2582,Cavan,472000,2017,6,3114
New South Wales,NSW,Sydney,2582,Good Hope,472000,2017,6,3115
New South Wales,NSW,Sydney,2582,Jeir,472000,2017,6,3116
New South Wales,NSW,Sydney,2582,Jerrawa,472000,2017,6,3117
New South Wales,NSW,Sydney,2582,Kangiara,472000,2017,6,3118
New South Wales,NSW,Sydney,2582,Laverstock,472000,2017,6,3119
New South Wales,NSW,Sydney,2582,Manton,472000,2017,6,3120
New South Wales,NSW,Sydney,2582,Marchmont,472000,2017,6,3121
New South Wales,NSW,Sydney,2582,Mullion,472000,2017,6,3122
New South Wales,NSW,Sydney,2582,Murrumbateman,472000,2017,6,3123
New South Wales,NSW,Sydney,2582,Nanangroe,472000,2017,6,3124
New South Wales,NSW,Sydney,2582,Narrangullen,472000,2017,6,3125
New South Wales,NSW,Sydney,2582,Wee Jasper,472000,2017,6,3126
New South Wales,NSW,Sydney,2582,Woolgarlo,472000,2017,6,3127
New South Wales,NSW,Sydney,2582,Yass,472000,2017,6,3128
New South Wales,NSW,Sydney,2582,Yass River,472000,2017,6,3129
New South Wales,NSW,Sydney,2583,Bigga,299000,2017,6,3130
New South Wales,NSW,Sydney,2583,Binda,299000,2017,6,3131
New South Wales,NSW,Sydney,2583,Blanket Flat,299000,2017,6,3132
New South Wales,NSW,Sydney,2583,Brooklands,299000,2017,6,3133
New South Wales,NSW,Sydney,2583,Cottawalla,299000,2017,6,3134
New South Wales,NSW,Sydney,2583,Crooked Corner,299000,2017,6,3135
New South Wales,NSW,Sydney,2583,Crookwell,299000,2017,6,3136
New South Wales,NSW,Sydney,2583,Fullerton,299000,2017,6,3137
New South Wales,NSW,Sydney,2583,Glenerin,299000,2017,6,3138
New South Wales,NSW,Sydney,2583,Grabben Gullen,299000,2017,6,3139
New South Wales,NSW,Sydney,2583,Grabine,299000,2017,6,3140
New South Wales,NSW,Sydney,2583,Greenmantle,299000,2017,6,3141
New South Wales,NSW,Sydney,2583,Hadley,299000,2017,6,3142
New South Wales,NSW,Sydney,2583,Junction Point,299000,2017,6,3143
New South Wales,NSW,Sydney,2583,Kempton,299000,2017,6,3144
New South Wales,NSW,Sydney,2583,Kialla,299000,2017,6,3145
New South Wales,NSW,Sydney,2583,Laggan,299000,2017,6,3146
New South Wales,NSW,Sydney,2583,Limerick,299000,2017,6,3147
New South Wales,NSW,Sydney,2583,Mulgowrie,299000,2017,6,3148
New South Wales,NSW,Sydney,2583,Narrawa,299000,2017,6,3149
New South Wales,NSW,Sydney,2583,Peelwood,299000,2017,6,3150
New South Wales,NSW,Sydney,2583,Rugby,299000,2017,6,3151
New South Wales,NSW,Sydney,2583,Thalaba,299000,2017,6,3152
New South Wales,NSW,Sydney,2583,Third Creek,299000,2017,6,3153
New South Wales,NSW,Sydney,2583,Tuena,299000,2017,6,3154
New South Wales,NSW,Sydney,2583,Wheeo,299000,2017,6,3155
New South Wales,NSW,Sydney,2586,Boorowa,0,2017,6,3156
New South Wales,NSW,Sydney,2586,Frogmore,0,2017,6,3157
New South Wales,NSW,Sydney,2586,Goba Creek,0,2017,6,3158
New South Wales,NSW,Sydney,2586,Godfreys Creek,0,2017,6,3159
New South Wales,NSW,Sydney,2586,Kenyu,0,2017,6,3160
New South Wales,NSW,Sydney,2586,Murringo,0,2017,6,3161
New South Wales,NSW,Sydney,2586,Reids Flat,0,2017,6,3162
New South Wales,NSW,Sydney,2586,Rye Park,0,2017,6,3163
New South Wales,NSW,Sydney,2586,Taylors Flat,0,2017,6,3164
New South Wales,NSW,Sydney,2587,Aurville,0,2017,6,3165
New South Wales,NSW,Sydney,2587,Cunningar,0,2017,6,3166
New South Wales,NSW,Sydney,2587,Demondrille,0,2017,6,3167
New South Wales,NSW,Sydney,2587,Garangula,0,2017,6,3168
New South Wales,NSW,Sydney,2587,Harden,0,2017,6,3169
New South Wales,NSW,Sydney,2587,Kingsvale,0,2017,6,3170
New South Wales,NSW,Sydney,2587,Mcmahons Reef,0,2017,6,3171
New South Wales,NSW,Sydney,2587,Murrumburrah,0,2017,6,3172
New South Wales,NSW,Sydney,2587,Nubba,0,2017,6,3173
New South Wales,NSW,Sydney,2587,Prunevale,0,2017,6,3174
New South Wales,NSW,Sydney,2587,Wombat,0,2017,6,3175
New South Wales,NSW,Sydney,2590,Bethungra,245000,2017,6,3176
New South Wales,NSW,Sydney,2590,Cootamundra,245000,2017,6,3177
New South Wales,NSW,Sydney,2590,Illabo,245000,2017,6,3178
New South Wales,NSW,Sydney,2594,Berthong,247500,2017,6,3179
New South Wales,NSW,Sydney,2594,Bribbaree,247500,2017,6,3180
New South Wales,NSW,Sydney,2594,Bulla Creek,247500,2017,6,3181
New South Wales,NSW,Sydney,2594,Burrangong,247500,2017,6,3182
New South Wales,NSW,Sydney,2594,Kikiamah,247500,2017,6,3183
New South Wales,NSW,Sydney,2594,Maimuru,247500,2017,6,3184
New South Wales,NSW,Sydney,2594,Memagong,247500,2017,6,3185
New South Wales,NSW,Sydney,2594,Milvale,247500,2017,6,3186
New South Wales,NSW,Sydney,2594,Monteagle,247500,2017,6,3187
New South Wales,NSW,Sydney,2594,Thuddungra,247500,2017,6,3188
New South Wales,NSW,Sydney,2594,Tubbul,247500,2017,6,3189
New South Wales,NSW,Sydney,2594,Weedallion,247500,2017,6,3190
New South Wales,NSW,Sydney,2594,Young,247500,2017,6,3191
New South Wales,NSW,Sydney,2619,Jerrabomberra,740000,2017,6,3192
New South Wales,NSW,Sydney,2620,Burra,450000,2017,6,3193
New South Wales,NSW,Sydney,2620,Carwoola,450000,2017,6,3194
New South Wales,NSW,Sydney,2620,Clear Range,450000,2017,6,3195
New South Wales,NSW,Sydney,2620,Crestwood,450000,2017,6,3196
New South Wales,NSW,Sydney,2620,Dodsworth,450000,2017,6,3197
New South Wales,NSW,Sydney,2620,Environa,450000,2017,6,3198
New South Wales,NSW,Sydney,2620,Googong,450000,2017,6,3199
New South Wales,NSW,Sydney,2620,Greenleigh,450000,2017,6,3200
New South Wales,NSW,Sydney,2620,Gundaroo,450000,2017,6,3201
New South Wales,NSW,Canberra,2620,Hume,450000,2017,6,3202
New South Wales,NSW,Sydney,2620,Karabar,450000,2017,6,3203
New South Wales,NSW,Canberra,2620,Kowen Forest,450000,2017,6,3204
New South Wales,NSW,Sydney,2620,Letchworth,450000,2017,6,3205
New South Wales,NSW,Sydney,2620,Michelago,450000,2017,6,3206
New South Wales,NSW,Canberra,2620,Oaks Estate,450000,2017,6,3207
New South Wales,NSW,Queanbeyan,2620,Queanbeyan,450000,2017,6,3208
New South Wales,NSW,Queanbeyan,2620,Queanbeyan East,450000,2017,6,3209
New South Wales,NSW,Queanbeyan,2620,Queanbeyan West,450000,2017,6,3210
New South Wales,NSW,Sydney,2620,Royalla,450000,2017,6,3211
New South Wales,NSW,Sydney,2620,Sutton,450000,2017,6,3212
New South Wales,NSW,Canberra,2620,Tharwa,450000,2017,6,3213
New South Wales,NSW,Sydney,2620,The Angle,450000,2017,6,3214
New South Wales,NSW,Sydney,2620,The Ridgeway,450000,2017,6,3215
New South Wales,NSW,Sydney,2620,Tinderry,450000,2017,6,3216
New South Wales,NSW,Canberra,2620,Top Naas,450000,2017,6,3217
New South Wales,NSW,Sydney,2620,Tralee,450000,2017,6,3218
New South Wales,NSW,Sydney,2620,Urila,450000,2017,6,3219
New South Wales,NSW,Sydney,2620,Wamboin,450000,2017,6,3220
New South Wales,NSW,Sydney,2620,Williamsdale,450000,2017,6,3221
New South Wales,NSW,Sydney,2620,Yarrow,450000,2017,6,3222
New South Wales,NSW,Sydney,2621,Anembo,645000,2017,6,3223
New South Wales,NSW,Sydney,2621,Bungendore,645000,2017,6,3224
New South Wales,NSW,Sydney,2621,Bywong,645000,2017,6,3225
New South Wales,NSW,Sydney,2621,Forbes Creek,645000,2017,6,3226
New South Wales,NSW,Sydney,2621,Hoskinstown,645000,2017,6,3227
New South Wales,NSW,Sydney,2621,Primrose Valley,645000,2017,6,3228
New South Wales,NSW,Sydney,2621,Rossi,645000,2017,6,3229
New South Wales,NSW,Sydney,2622,Araluen,555000,2017,6,3230
New South Wales,NSW,Sydney,2622,Araluen North,555000,2017,6,3231
New South Wales,NSW,Sydney,2622,Back Creek,555000,2017,6,3232
New South Wales,NSW,Sydney,2622,Ballalaba,555000,2017,6,3233
New South Wales,NSW,Sydney,2622,Bendoura,555000,2017,6,3234
New South Wales,NSW,Sydney,2622,Berlang,555000,2017,6,3235
New South Wales,NSW,Sydney,2622,Bombay,555000,2017,6,3236
New South Wales,NSW,Sydney,2622,Boro,555000,2017,6,3237
New South Wales,NSW,Sydney,2622,Braidwood,555000,2017,6,3238
New South Wales,NSW,Sydney,2622,Budawang,555000,2017,6,3239
New South Wales,NSW,Sydney,2622,Bulee,555000,2017,6,3240
New South Wales,NSW,Sydney,2622,Charleys Forest,555000,2017,6,3241
New South Wales,NSW,Sydney,2622,Coolumburra,555000,2017,6,3242
New South Wales,NSW,Sydney,2622,Corang,555000,2017,6,3243
New South Wales,NSW,Sydney,2622,Durran Durra,555000,2017,6,3244
New South Wales,NSW,Sydney,2622,Endrick,555000,2017,6,3245
New South Wales,NSW,Sydney,2622,Farringdon,555000,2017,6,3246
New South Wales,NSW,Sydney,2622,Gundillion,555000,2017,6,3247
New South Wales,NSW,Sydney,2622,Harolds Cross,555000,2017,6,3248
New South Wales,NSW,Sydney,2622,Hereford Hall,555000,2017,6,3249
New South Wales,NSW,Sydney,2622,Jembaicumbene,555000,2017,6,3250
New South Wales,NSW,Sydney,2622,Jerrabattgulla,555000,2017,6,3251
New South Wales,NSW,Sydney,2622,Jinden,555000,2017,6,3252
New South Wales,NSW,Sydney,2622,Jingera,555000,2017,6,3253
New South Wales,NSW,Sydney,2622,Kindervale,555000,2017,6,3254
New South Wales,NSW,Sydney,2622,Krawarree,555000,2017,6,3255
New South Wales,NSW,Sydney,2622,Larbert,555000,2017,6,3256
New South Wales,NSW,Sydney,2622,Majors Creek,555000,2017,6,3257
New South Wales,NSW,Sydney,2622,Manar,555000,2017,6,3258
New South Wales,NSW,Sydney,2622,Marlowe,555000,2017,6,3259
New South Wales,NSW,Sydney,2622,Merricumbene,555000,2017,6,3260
New South Wales,NSW,Sydney,2622,Monga,555000,2017,6,3261
New South Wales,NSW,Sydney,2622,Mongarlowe,555000,2017,6,3262
New South Wales,NSW,Sydney,2622,Mulloon,555000,2017,6,3263
New South Wales,NSW,Sydney,2622,Murrengenburg,555000,2017,6,3264
New South Wales,NSW,Sydney,2622,Neringla,555000,2017,6,3265
New South Wales,NSW,Sydney,2622,Nerriga,555000,2017,6,3266
New South Wales,NSW,Sydney,2622,Northangera,555000,2017,6,3267
New South Wales,NSW,Sydney,2622,Oallen,555000,2017,6,3268
New South Wales,NSW,Sydney,2622,Palerang,555000,2017,6,3269
New South Wales,NSW,Sydney,2622,Reidsdale,555000,2017,6,3270
New South Wales,NSW,Sydney,2622,Sassafras,555000,2017,6,3271
New South Wales,NSW,Sydney,2622,Snowball,555000,2017,6,3272
New South Wales,NSW,Sydney,2622,St George,555000,2017,6,3273
New South Wales,NSW,Sydney,2622,Tianjara,555000,2017,6,3274
New South Wales,NSW,Sydney,2622,Tomboye,555000,2017,6,3275
New South Wales,NSW,Sydney,2622,Touga,555000,2017,6,3276
New South Wales,NSW,Sydney,2622,Warri,555000,2017,6,3277
New South Wales,NSW,Sydney,2622,Wog Wog,555000,2017,6,3278
New South Wales,NSW,Sydney,2622,Wyanbene,555000,2017,6,3279
New South Wales,NSW,Sydney,2626,Bredbo,0,2017,6,3280
New South Wales,NSW,Sydney,2626,Bumbalong,0,2017,6,3281
New South Wales,NSW,Sydney,2626,Colinton,0,2017,6,3282
New South Wales,NSW,Sydney,2627,Crackenback,340000,2017,6,3283
New South Wales,NSW,Sydney,2627,East Jindabyne,340000,2017,6,3284
New South Wales,NSW,Sydney,2627,Grosses Plain,340000,2017,6,3285
New South Wales,NSW,Sydney,2627,Gungarlin,340000,2017,6,3286
New South Wales,NSW,Sydney,2627,Hill Top,340000,2017,6,3287
New South Wales,NSW,Sydney,2627,Ingebirah,340000,2017,6,3288
New South Wales,NSW,Sydney,2627,Jindabyne,340000,2017,6,3289
New South Wales,NSW,Sydney,2627,Kalkite,340000,2017,6,3290
New South Wales,NSW,Sydney,2627,Moonbah,340000,2017,6,3291
New South Wales,NSW,Sydney,2627,Pilot Wilderness,340000,2017,6,3292
New South Wales,NSW,Sydney,2628,Avonside,0,2017,6,3293
New South Wales,NSW,Sydney,2628,Beloka,0,2017,6,3294
New South Wales,NSW,Sydney,2628,Berridale,0,2017,6,3295
New South Wales,NSW,Sydney,2628,Braemar,0,2017,6,3296
New South Wales,NSW,Sydney,2628,Byadbo Wilderness,0,2017,6,3297
New South Wales,NSW,Sydney,2628,Cootralantra,0,2017,6,3298
New South Wales,NSW,Sydney,2628,Dalgety,0,2017,6,3299
New South Wales,NSW,Sydney,2628,Eucumbene,0,2017,6,3300
New South Wales,NSW,Sydney,2628,Eucumbene Cove,0,2017,6,3301
New South Wales,NSW,Sydney,2628,Nimmo,0,2017,6,3302
New South Wales,NSW,Sydney,2628,Numbla Vale,0,2017,6,3303
New South Wales,NSW,Sydney,2628,Paupong,0,2017,6,3304
New South Wales,NSW,Sydney,2628,Rocky Plain,0,2017,6,3305
New South Wales,NSW,Sydney,2628,Snowy Plains,0,2017,6,3306
New South Wales,NSW,Sydney,2629,Adaminaby,0,2017,6,3307
New South Wales,NSW,Sydney,2629,Anglers Reach,0,2017,6,3308
New South Wales,NSW,Sydney,2629,Bolaro,0,2017,6,3309
New South Wales,NSW,Sydney,2629,Cabramurra,0,2017,6,3310
New South Wales,NSW,Sydney,2629,Long Plain,0,2017,6,3311
New South Wales,NSW,Sydney,2629,Old Adaminaby,0,2017,6,3312
New South Wales,NSW,Sydney,2629,Providence Portal,0,2017,6,3313
New South Wales,NSW,Sydney,2629,Tantangara,0,2017,6,3314
New South Wales,NSW,Sydney,2629,Yaouk,0,2017,6,3315
New South Wales,NSW,Sydney,2630,Arable,280000,2017,6,3316
New South Wales,NSW,Sydney,2630,Badja,280000,2017,6,3317
New South Wales,NSW,Sydney,2630,Billilingra,280000,2017,6,3318
New South Wales,NSW,Sydney,2630,Binjura,280000,2017,6,3319
New South Wales,NSW,Sydney,2630,Bobundara,280000,2017,6,3320
New South Wales,NSW,Sydney,2630,Buckenderra,280000,2017,6,3321
New South Wales,NSW,Sydney,2630,Bungarby,280000,2017,6,3322
New South Wales,NSW,Sydney,2630,Bunyan,280000,2017,6,3323
